28/09/2021 22:48:33;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;8,226;40,560;0,000;54,844;51,931;0,000;Ok;Information liegt nicht vor;0,000
28/09/2021 22:48:41;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;8,226;40,560;0,000;54,844;51,931;0,000;Ok;Information liegt nicht vor;0,000
28/09/2021 22:48:43;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;8,226;40,560;0,000;54,844;51,931;0,000;Ok;Information liegt nicht vor;0,000
