29/09/2021 13:57:07;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;59,000;43,000;0,278;0,268;215,950;161,800;29,000;31,000;31,000;0,204;0,218;0,206;228,760;231,850;229,340;102,000;91,000;89,216;2,762;43,322;50,000;61,299;57,904;0,000;Ok;Geschlossen;0,000
29/09/2021 13:57:25;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;55,000;40,000;0,259;0,250;213,110;161,830;27,000;29,000;29,000;0,195;0,209;0,198;228,860;231,890;229,400;95,000;85,000;89,474;2,762;43,322;50,010;61,304;57,909;0,000;Ok;Geschlossen;0,000
29/09/2021 14:25:17;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;213,000;146,000;0,911;0,895;234,870;164,080;110,000;111,000;111,000;0,518;0,523;0,518;227,390;229,290;228,240;359,000;332,000;92,479;2,796;43,356;50,020;61,769;58,173;0,000;Ok;Geschlossen;0,000
29/09/2021 14:29:37;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;246,000;171,000;1,052;1,055;234,120;163,070;129,000;131,000;131,000;0,598;0,606;0,601;227,830;230,840;228,950;417,000;391,000;93,765;2,820;43,380;50,020;61,841;58,245;0,000;Ok;Geschlossen;0,000
29/09/2021 15:12:05;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;138,000;99,000;0,601;0,610;229,880;163,200;72,000;75,000;75,000;0,353;0,366;0,362;227,720;233,150;230,170;237,000;222,000;93,671;3,095;43,656;49,990;62,549;58,953;0,000;Ok;Geschlossen;0,000
29/09/2021 20:56:23;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;4,236;44,796;0,000;66,236;62,441;0,000;Ok;Information liegt nicht vor;0,000
