01/10/2021 00:00:00;54,275;0,000
01/10/2021 00:05:00;54,275;0,000
01/10/2021 00:10:00;54,275;0,000
01/10/2021 00:15:00;54,275;0,000
01/10/2021 00:20:00;54,275;0,000
01/10/2021 00:25:00;54,275;0,000
01/10/2021 00:30:00;54,275;0,000
01/10/2021 00:35:00;54,275;0,000
01/10/2021 00:40:00;54,275;0,000
01/10/2021 00:45:00;54,275;0,000
01/10/2021 00:50:00;54,275;0,000
01/10/2021 00:55:00;54,275;0,000
01/10/2021 01:00:00;54,275;0,000
01/10/2021 01:05:00;54,275;0,000
01/10/2021 01:10:00;54,275;0,000
01/10/2021 01:15:00;54,275;0,000
01/10/2021 01:20:00;54,275;0,000
01/10/2021 01:25:00;54,275;0,000
01/10/2021 01:30:00;54,275;0,000
