01/10/2021 06:26:39;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;-54,275;0,000;0,000;77,200;0,000;0,000;Ok;Information liegt nicht vor;0,000
01/10/2021 06:28:03;STP4.0-3AV-40 751;Sunny Tripower 4.0;3012642751;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;-54,275;0,000;0,000;77,200;0,000;0,000;Ok;Information liegt nicht vor;0,000
