29/09/2021 00:00:00;40,560;0,000
29/09/2021 00:05:00;40,560;0,000
29/09/2021 00:10:00;40,560;0,000
29/09/2021 00:15:00;40,560;0,000
29/09/2021 00:20:00;40,560;0,000
29/09/2021 00:25:00;40,560;0,000
29/09/2021 00:30:00;40,560;0,000
29/09/2021 00:35:00;40,560;0,000
29/09/2021 00:40:00;40,560;0,000
29/09/2021 00:45:00;40,560;0,000
29/09/2021 00:50:00;40,560;0,000
29/09/2021 00:55:00;40,560;0,000
29/09/2021 01:00:00;40,560;0,000
29/09/2021 01:05:00;40,560;0,000
29/09/2021 01:10:00;40,560;0,000
29/09/2021 01:15:00;40,560;0,000
29/09/2021 01:20:00;40,560;0,000
29/09/2021 01:25:00;40,560;0,000
29/09/2021 01:30:00;40,560;0,000
29/09/2021 01:35:00;40,560;0,000
29/09/2021 01:40:00;40,560;0,000
29/09/2021 01:45:00;40,560;0,000
29/09/2021 01:50:00;40,560;0,000
29/09/2021 01:55:00;40,560;0,000
29/09/2021 02:00:00;40,560;0,000
29/09/2021 02:05:00;40,560;0,000
29/09/2021 02:10:00;40,560;0,000
29/09/2021 02:15:00;40,560;0,000
29/09/2021 02:20:00;40,560;0,000
29/09/2021 02:25:00;40,560;0,000
29/09/2021 02:30:00;40,560;0,000
29/09/2021 02:35:00;40,560;0,000
29/09/2021 02:40:00;40,560;0,000
29/09/2021 02:45:00;40,560;0,000
29/09/2021 02:50:00;40,560;0,000
29/09/2021 02:55:00;40,560;0,000
29/09/2021 03:00:00;40,560;0,000
29/09/2021 03:05:00;40,560;0,000
29/09/2021 03:10:00;40,560;0,000
29/09/2021 03:15:00;40,560;0,000
29/09/2021 03:20:00;40,560;0,000
29/09/2021 03:25:00;40,560;0,000
29/09/2021 03:30:00;40,560;0,000
29/09/2021 03:35:00;40,560;0,000
29/09/2021 03:40:00;40,560;0,000
29/09/2021 03:45:00;40,560;0,000
29/09/2021 03:50:00;40,560;0,000
29/09/2021 03:55:00;40,560;0,000
29/09/2021 04:00:00;40,560;0,000
29/09/2021 04:05:00;40,560;0,000
29/09/2021 04:10:00;40,560;0,000
29/09/2021 04:15:00;40,560;0,000
29/09/2021 04:20:00;40,560;0,000
29/09/2021 04:25:00;40,560;0,000
29/09/2021 04:30:00;40,560;0,000
29/09/2021 04:35:00;40,560;0,000
29/09/2021 04:40:00;40,560;0,000
29/09/2021 04:45:00;40,560;0,000
29/09/2021 04:50:00;40,560;0,000
29/09/2021 04:55:00;40,560;0,000
29/09/2021 05:00:00;40,560;0,000
29/09/2021 05:05:00;40,560;0,000
29/09/2021 05:10:00;40,560;0,000
29/09/2021 05:15:00;40,560;0,000
29/09/2021 05:20:00;40,560;0,000
29/09/2021 05:25:00;40,560;0,000
29/09/2021 05:30:00;40,560;0,000
29/09/2021 05:35:00;40,560;0,000
29/09/2021 05:40:00;40,560;0,000
29/09/2021 05:45:00;40,560;0,000
29/09/2021 05:50:00;40,560;0,000
29/09/2021 05:55:00;40,560;0,000
29/09/2021 06:00:00;40,560;0,000
29/09/2021 06:05:00;40,560;0,000
29/09/2021 06:10:00;40,560;0,000
29/09/2021 06:15:00;40,560;0,000
29/09/2021 06:20:00;40,560;0,000
29/09/2021 06:25:00;40,560;0,000
29/09/2021 06:30:00;40,560;0,000
29/09/2021 06:35:00;40,560;0,000
29/09/2021 06:40:00;40,560;0,000
29/09/2021 06:45:00;40,560;0,000
29/09/2021 06:50:00;40,560;0,000
29/09/2021 06:55:00;40,560;0,000
29/09/2021 07:00:00;40,560;0,000
29/09/2021 07:05:00;40,560;0,000
29/09/2021 07:10:00;40,560;0,000
29/09/2021 07:15:00;40,560;0,000
29/09/2021 07:20:00;40,560;0,000
29/09/2021 07:25:00;40,560;0,000
29/09/2021 07:30:00;40,560;0,000
29/09/2021 07:35:00;40,560;0,000
29/09/2021 07:40:00;40,560;0,000
29/09/2021 07:45:00;40,560;0,000
29/09/2021 07:50:00;40,560;0,000
29/09/2021 07:55:00;40,560;0,000
29/09/2021 08:00:00;40,561;0,012
29/09/2021 08:05:00;40,567;0,072
29/09/2021 08:10:00;40,578;0,132
29/09/2021 08:15:00;40,589;0,132
29/09/2021 08:20:00;40,600;0,132
29/09/2021 08:25:00;40,617;0,204
29/09/2021 08:30:00;40,642;0,300
29/09/2021 08:35:00;40,675;0,396
29/09/2021 08:40:00;40,705;0,360
29/09/2021 08:45:00;40,734;0,348
29/09/2021 08:50:00;40,757;0,276
29/09/2021 08:55:00;40,777;0,240
29/09/2021 09:00:00;40,800;0,276
29/09/2021 09:05:00;40,821;0,252
29/09/2021 09:10:00;40,834;0,156
29/09/2021 09:15:00;40,846;0,144
29/09/2021 09:20:00;40,863;0,204
29/09/2021 09:25:00;40,894;0,372
29/09/2021 09:30:00;40,924;0,360
29/09/2021 09:35:00;40,967;0,516
29/09/2021 09:40:00;41,009;0,504
29/09/2021 09:45:00;41,054;0,540
29/09/2021 09:50:00;41,100;0,552
29/09/2021 09:55:00;41,131;0,372
29/09/2021 10:00:00;41,175;0,528
29/09/2021 10:05:00;41,226;0,612
29/09/2021 10:10:00;41,265;0,468
29/09/2021 10:15:00;41,328;0,756
29/09/2021 10:20:00;41,399;0,852
29/09/2021 10:25:00;41,481;0,984
29/09/2021 10:30:00;41,553;0,864
29/09/2021 10:35:00;41,639;1,032
29/09/2021 10:40:00;41,729;1,080
29/09/2021 10:45:00;41,833;1,248
29/09/2021 10:50:00;41,963;1,560
29/09/2021 10:55:00;42,033;0,840
29/09/2021 11:00:00;42,087;0,648
29/09/2021 11:05:00;42,142;0,660
29/09/2021 11:10:00;42,196;0,648
29/09/2021 11:15:00;42,242;0,552
29/09/2021 11:20:00;42,269;0,324
29/09/2021 11:25:00;42,285;0,192
29/09/2021 11:30:00;42,309;0,288
29/09/2021 11:35:00;42,334;0,300
29/09/2021 11:40:00;42,360;0,312
29/09/2021 11:45:00;42,388;0,336
29/09/2021 11:50:00;42,417;0,348
29/09/2021 11:55:00;42,448;0,372
29/09/2021 12:00:00;42,474;0,312
29/09/2021 12:05:00;42,518;0,528
29/09/2021 12:10:00;42,571;0,636
29/09/2021 12:15:00;42,623;0,624
29/09/2021 12:20:00;42,674;0,612
29/09/2021 12:25:00;42,714;0,480
29/09/2021 12:30:00;42,746;0,384
29/09/2021 12:35:00;42,782;0,432
29/09/2021 12:40:00;42,815;0,396
29/09/2021 12:45:00;42,840;0,300
29/09/2021 12:50:00;42,864;0,288
29/09/2021 12:55:00;42,898;0,408
29/09/2021 13:00:00;42,935;0,444
29/09/2021 13:05:00;42,969;0,408
29/09/2021 13:10:00;43,011;0,504
29/09/2021 13:15:00;43,054;0,516
29/09/2021 13:20:00;43,096;0,504
29/09/2021 13:25:00;43,135;0,468
29/09/2021 13:30:00;43,181;0,552
29/09/2021 13:35:00;43,206;0,300
29/09/2021 13:40:00;43,236;0,360
29/09/2021 13:45:00;43,273;0,444
29/09/2021 13:50:00;43,300;0,324
29/09/2021 13:55:00;43,318;0,216
29/09/2021 14:00:00;43,326;0,096
29/09/2021 14:05:00;43,331;0,060
29/09/2021 14:10:00;43,331;0,000
29/09/2021 14:15:00;43,331;0,000
29/09/2021 14:20:00;43,335;0,048
29/09/2021 14:25:00;43,355;0,240
29/09/2021 14:30:00;43,383;0,336
29/09/2021 14:35:00;43,432;0,588
29/09/2021 14:40:00;43,484;0,624
29/09/2021 14:45:00;43,533;0,588
29/09/2021 14:50:00;43,565;0,384
29/09/2021 14:55:00;43,580;0,180
29/09/2021 15:00:00;43,607;0,324
29/09/2021 15:05:00;43,633;0,312
29/09/2021 15:10:00;43,649;0,192
